redump_title,title,localized_title,serial
Freestyle Motocross - McGrath vs. Pastrana (Europe),Freestyle Motocross - McGrath vs. Pastrana,,SLES-02820
Freestyle Motocross - McGrath vs. Pastrana (USA),Freestyle Motocross - McGrath vs. Pastrana,,SLUS-00122
Freestyle Scooter (Europe),Freestyle Scooter,,SLES-03363
Frenzy! (Europe),Frenzy!,,SLES-00784
"Frogger (Europe) (En,Fr,De,Es,It)",Frogger,,SLES-00704
Frogger (Japan),Frogger,フロッガー,SLPS-01399
Frogger (Japan) (Demo),Frogger (Demo),,SLPM-80241
Frogger (USA),Frogger,,SLUS-00506
"Frogger 2 - Swampy's Revenge (Europe) (En,Fr,De,It)",Frogger 2 - Swampy's Revenge,,SLES-02853
Frogger 2 - Swampy's Revenge (USA),Frogger 2 - Swampy's Revenge,,SLUS-01172
From Software 1998 Summer Preview Movies (Japan),From Software 1998 Summer Preview Movies,,SLPM-80268
From TV Animation One Piece - Grand Battle! (Japan),From TV Animation One Piece - Grand Battle!,Ｆｒｏｍ　ＴＶ　Ａｎｉｍａｔｉｏｎ　Ｏｎｅ　Ｐｉｅｃｅ　～グランド・バトル！～,SLPS-03164
From TV Animation One Piece - Grand Battle! 2 (Japan),From TV Animation One Piece - Grand Battle! 2,Ｆｒｏｍ　ＴＶ　Ａｎｉｍａｔｉｏｎ　Ｏｎｅ　Ｐｉｅｃｅ　～グランド・バトル！２～,SLPS-03408
From TV Animation One Piece - Oceans of Dreams! (Japan),From TV Animation One Piece - Oceans of Dreams!,Ｆｒｏｍ　ＴＶ　Ａｎｉｍａｔｉｏｎ　Ｏｎｅ　Ｐｉｅｃｅ　オーシャンズドリーム！,SLPS-03550
From TV Animation One Piece - Tobidase Kaizokudan! (Japan),From TV Animation One Piece - Tobidase Kaizokudan!,Ｆｒｏｍ　ＴＶ　Ａｎｉｍａｔｉｏｎ　Ｏｎｅ　Ｐｉｅｃｅ　とびだせ海賊団！,SLPS-03252
From TV Animation One Piece - Tobidase Kaizokudan! (Japan) (PocketStation Doukon),From TV Animation One Piece - Tobidase Kaizokudan! (PocketStation Doukon),Ｆｒｏｍ　ＴＶ　Ａｎｉｍａｔｉｏｎ　Ｏｎｅ　Ｐｉｅｃｅ　とびだせ海賊団！,SLPS-03251
Front Mission 1st (Japan),Front Mission 1st,フロントミッション　ザ・ファースト,SLPM-87317
Front Mission 1st (Japan) (Front Mission History),Front Mission 1st (Front Mission History),フロントミッション　ザ・ファースト,SLPM-87330
Front Mission 2 (Japan) (Front Mission History),Front Mission 2 (Front Mission History),フロントミッション　セカンド,SLPM-87331
Front Mission 2 (Japan) (Front Mission History),,,SLPM-87397
"Front Mission 2 (Japan, Asia)",Front Mission 2,フロントミッション　セカンド,SLPS-01000
"Front Mission 2 (Japan, Asia)",,,SCPS-45116
Front Mission 3 (Europe),Front Mission 3,,SLES-02423
Front Mission 3 (Europe) (Beta) (2000-06-16),Front Mission 3,,SLES-02423
Front Mission 3 (Japan),Front Mission 3,フロントミッション　サード,SLPS-02222
Front Mission 3 (Japan),,,SLPM-87332
Front Mission 3 (Japan),,,SLPM-87399
Front Mission 3 (Japan) (Demo),Front Mission 3 (Taikenban),フロントミッション　サード,SLPM-80467
Front Mission 3 (USA),Front Mission 3,,SLUS-01011
Front Mission Alternative (Japan),,,SLPS-00953
Front Mission Alternative (Japan),Front Mission Alternative,フロントミッション　オルタナティブ,SLPM-87398
Fun! Fun! Pingu - Youkoso! Nankyoku e (Japan),Fun! Fun! Pingu - Youkoso! Nankyoku e,ファン！ファン！ピングー　～ようこそ！南極へ～,SLPS-02307
Fun! Fun! Pingu - Youkoso! Nankyoku e (Japan) (Demo),Fun! Fun! Pingu - Youkoso! Nankyoku e (Demo),ファン！ファン！ピングー　～ようこそ！南極へ～,SLPM-80486
Fun! Fun! Pingu - Youkoso! Nankyoku e (Japan) (Shokai Suuryou Genteiban),Fun! Fun! Pingu - Youkoso! Nankyoku e (Shokai Suuryou Genteiban),ファン！ファン！ピングー　～ようこそ！南極へ～,SLPS-02306
Funky Boxers (Japan),Funky Boxers,ファンキーボクサーズ,SLPS-03496
Furimukeba Tonari ni (Japan),Furimukeba Tonari ni,ふりむけば隣に,SLPM-86808
Fushigi Deka (Japan),Fushigi Deka,ふしぎ刑事（デカ）,SLPM-86642
Fushigi na Data Disc (Japan),Fushigi na Data Disc,不思議なデータディスク,SLPS-01235
"Fushigi na Data Disc 2 (Japan, Asia)",Fushigi na Data Disc (Disc 2),,SCPS-45372
"Fushigi na Data Disc 2 (Japan, Asia)",,,SLPS-01772
Fushigi no Kuni no Angelique (Japan),,,SLPS-00730
Fushigi no Kuni no Angelique (Japan),Fushigi no Kuni no Angelique,ふしぎの国のアンジェリーク,SLPM-86507
Fussball Live (Germany),Fussball Live,,SCES-01702
Fussball Live 2 (Germany),Fussball Live 2,,SCES-03074
Fussball Live 2 (Germany) (Demo),Fussball Live 2 (Demo),,SCED-03203
Fussball Manager 2001 (Germany),Fussball Manager 2001,Fussball Manager - Bundesliga 2001,SLES-03062
Fussball Spezial 01 (Germany),Fussball Spezial 01,,SCED-01307
"Future Cop - L.A.P.D. (Europe) (En,Fr)",Future Cop - L.A.P.D.,,SLES-01449
"Future Cop - L.A.P.D. (Europe) (En,Fr) (Demo)",Future Cop - L.A.P.D. (Demo),,SLED-01509
Future Cop - L.A.P.D. (Germany),Future Cop - L.A.P.D.,,SLES-01482
Future Cop - L.A.P.D. (USA),Future Cop - L.A.P.D.,,SLUS-00739
Future Cop - L.A.P.D. (USA) (Demo),Future Cop - L.A.P.D. (Demo),,SLUS-90034
Future GPX Cyber Formula - Aratanaru Chousensha (Japan) (Disc 1),,,SLPS-03426
Future GPX Cyber Formula - Aratanaru Chousensha (Japan) (Disc 1),Shin Seiki GPX Cyber Formula - Aratanaru Chousensha (Disc 1),,SLPS-01958
Future GPX Cyber Formula - Aratanaru Chousensha (Japan) (Disc 2),,,SLPS-03427
Future GPX Cyber Formula - Aratanaru Chousensha (Japan) (Disc 2),Shin Seiki GPX Cyber Formula - Aratanaru Chousensha (Disc 2),,SLPS-01959
Future Racer (Europe),Future Racer,,SLES-03508
Fuujin Ryouiki Eretzvaju (Japan) (Demo),Fuujin Ryouiki Eretzvaju (Demo),封神領域エルツヴァーユ,SLPM-80364
"Fuujin Ryouiki Eretzvaju (Japan, Asia)",Fuujin Ryouiki Eretzvaju,封神領域エルツヴァーユ,SLPS-01790
"Fuujin Ryouiki Eretzvaju (Japan, Asia)",,,SCPS-45373
Fuuraiki (Japan),Fuuraiki,風雨来記,SLPS-03094
Fuuun Gokuu Ninden (Japan),Fuuun Gokuu Ninden,風雲悟空忍伝,SLPS-00441
G Darius (Japan) (Demo),G Darius (Demo),Ｇダライアス,SLPM-80205
"G Darius (Japan, Asia)",,,SLPS-01348
"G Darius (Japan, Asia)",G Darius,Ｇダライアス,SCPS-45202
"G Darius (Japan, Asia)",,,SLPM-86453
G. Darius (Europe),G. Darius,,SLES-01314
G. Darius (Europe) (Demo),G. Darius (Demo),,SLED-01439
G. Darius (USA),G. Darius,,SLUS-00690
G. Darius (USA) (Beta) (1998-05-27),G. Darius,,SLUS-00690
G. Darius + Devil Dice + Brunswick Circuit Pro Bowling (USA),G. Darius + Devil Dice + Brunswick Circuit Pro Bowling,,SLUS-80690
G.O.D pure (Japan),G.O.D pure,ジー・オー・ディーピュア,SLPS-00944
G.T.A - Grand Theft Auto (Japan),,,SLPS-01554
G.T.A - Grand Theft Auto (Japan),G.T.A - Grand Theft Auto,グランド・セフト・オート,SLPM-87007
Gadget - Past as Future (Japan) (Disc 1),Gadget - Past as Future (Disc 1),ガジェット　～パスト・アズ・フューチャー～ (DISC 1),SLPS-01082
Gadget - Past as Future (Japan) (Disc 2),Gadget - Past as Future (Disc 2),ガジェット　～パスト・アズ・フューチャー～ (DISC 2),SLPS-01083
Gadget - Past as Future (Japan) (Disc 3),Gadget - Past as Future (Disc 3),ガジェット　～パスト・アズ・フューチャー～ (DISC 3),SLPS-01084
Gadget - Past as Future (Japan) (Disc 4),Gadget - Past as Future (Disc 4),ガジェット　～パスト・アズ・フューチャー～ (DISC 4),SLPS-01085
GaiaMaster - Kamigami no Board Game (Japan),GaiaMaster - Kamigami no Board Game,ガイアマスター　～神々のボードゲーム～,SLPS-02075
GaiaMaster - Kamigami no Board Game (Japan) (Demo),GaiaMaster - Kamigami no Board Game (Demo),ガイアマスター　～神々のボードゲーム～,SLPM-80524
GaiaSeed - Project Seed Trap (Japan),GaiaSeed - Project Seed Trap,ガイアシード,SLPS-00624
Gakkou de Atta Kowai Hanashi S (Japan),Gakkou de Atta Kowai Hanashi S,学校であった怖い話Ｓ,SLPS-00404
Gakkou no Kowai Uwasa - Hanako-san ga Kita!! (Japan),Gakkou no Kowai Uwasa - Hanako-san ga Kita!!,学校のコワイうわさ　花子さんがきた！！,SLPS-00078
Gakkou o Tsukurou!! 2 (Japan),Gakkou o Tsukurou!! 2,学校を作ろう！！２,SLPS-01660
Gakkou o Tsukurou!! 2 (Japan),,,SLPS-91485
Gakkou o Tsukurou!! Kouchou Sensei Monogatari (Japan),Gakkou o Tsukurou!! Kouchou Sensei Monogatari,学校をつくろう！！ 校長先生物語,SLPS-02998
Gakkou o Tsukurou!! Kouchou Sensei Monogatari (Japan),,,SLPS-03313
Gakkou o Tsukurou!! Let's Make a School!! (Japan),Gakkou o Tsukurou!! Let's Make a School!!,学校をつくろう！！,SLPS-01103
Gakkou o Tsukurou!! Let's Make a School!! (Japan),,,SLPS-91120
Gakuen Sentai Solblast (Japan),Gakuen Sentai Solblast,学園戦隊ソルブラスト,SLPS-01852
"Galaga - Destination Earth (Europe) (En,Fr,De,It)",Galaga - Destination Earth,,SLES-02212
Galaga - Destination Earth (USA),Galaga - Destination Earth,,SLUS-01258
Galaxian^3 (Europe),Galaxian^3,,SCES-00269
Galaxian^3 (Japan),Galaxian^3,ギャラクシアン³,SLPS-00270
Galaxy Fight - Universal Warriors (Japan),Galaxy Fight - Universal Warriors,ギャラクシ・ーファイト　－ＵＮＩＶＥＲＳＡＬ　ＷＡＲＲＩＯＲＳ－,SLPS-00138
Galaxy Fight (Europe),Galaxy Fight,,SLES-00197
Gale Gunner (Japan),Gale Gunner,ゲイルガンナー,SLPS-02596
Gale Gunner (Japan),,,SLPS-03305
Galeoz (Japan),Galeoz,ΓΑΛΕΟΖ（ガレオス）,SLPS-00621
Galerians (Europe) (Disc 1),Galerians (Disc 1),,SLES-02328
Galerians (Europe) (Disc 2),Galerians (Disc 2),,SLES-12328
Galerians (Europe) (Disc 3),Galerians (Disc 3),,SLES-22328
Galerians (France) (Disc 1),Galerians (Disc 1),,SLES-02329
Galerians (France) (Disc 2),Galerians (Disc 2),,SLES-12329
Galerians (France) (Disc 3),Galerians (Disc 3),,SLES-22329
Galerians (Germany) (Disc 1),Galerians (Disc 1),,SLES-02330
Galerians (Germany) (Disc 2),Galerians (Disc 2),,SLES-12330
Galerians (Germany) (Disc 3),Galerians (Disc 3),,SLES-22330
Galerians (Japan) (Disc 1),Galerians (Disc 1),ガレリアンズ (DISC 1),SLPS-02192
Galerians (Japan) (Disc 2),Galerians (Disc 2),ガレリアンズ (DISC 2),SLPS-02193
Galerians (Japan) (Disc 3),Galerians (Disc 3),ガレリアンズ (DISC 3),SLPS-02194
"Galerians (Japan) (En,Ja) (Disc 1) (Beta) (1999-11-02)",Galerians (Disc 1),ガレリアンズ (DISC 1),SLPS-02192
"Galerians (Japan) (En,Ja) (Disc 2) (Beta) (1999-11-02)",Galerians (Disc 2),ガレリアンズ (DISC 2),SLPS-02193
Galerians (UK) (Demo),Galerians (Demo),,SLED-02869
Galerians (USA) (Demo),Galerians (Demo),,SLUS-90077
Galerians (USA) (Disc 1),Galerians (Disc 1),,SLUS-00986
Galerians (USA) (Disc 2),Galerians (Disc 2),,SLUS-01098
Galerians (USA) (Disc 3),Galerians (Disc 3),,SLUS-01099
Gallop Racer (Japan),Gallop Racer,ギャロップレーサー,SLPS-00507
Gallop Racer (USA),Gallop Racer,,SLUS-00942
Gallop Racer 2 (Japan),Gallop Racer 2,ギャロップ・レーサー２,SLPS-01077
Gallop Racer 2 (Japan),,,SLPS-91078
Gallop Racer 2000 (Japan),Gallop Racer 2000,ギャロップレーサー２０００,SLPS-02623
Gallop Racer 3 (Japan),Gallop Racer 3,ギャロップレーサー３,SLPS-01981
Gallop Racer 3 (Japan),,,SLPS-91404
Game de Hajimeru TOEIC Test - Mazu wa Nyuumon-hen 1500 (Japan),Game de Hajimeru TOEIC Test - Mazu wa Nyuumon-hen 1500,ゲームではじめるＴＯＥＩＣ　ＴＥＳＴ　～まずは入門編１５００～,SLPS-03549
Game de Seishun (Japan),Game de Seishun,,SLPS-01306
"Game Maker, The - Ureyuki 100-manbon Get da ze! (Japan)",The Game Maker - Ureyuki 100-manbon Get da ze!,ザ・ゲームメーカー：売れ行き１００万本げっとだゼ！,SLPS-01583
Game Nihonshi - Kakumeiji Oda Nobunaga (Japan),Game Nihonshi - Kakumeiji Oda Nobunaga,ゲーム日本史　革命児　織田信長,SLPS-00774
Game no Tatsujin (Japan),Game no Tatsujin,ゲームの達人,SLPS-00030
Game no Tatsujin (Japan) (Rev 1),Game no Tatsujin,ゲームの達人,SLPS-02052
Game no Tatsujin 2 (Japan),Game no Tatsujin 2,ゲームの達人２,SLPS-00213
Game no Tatsujin 2 (Japan),,,SLPS-03297
Game no Tetsujin - The Shanghai (Japan),Game no Tetsujin - The Shanghai,ゲームの鉄人　～ＴＨＥ　上海～,SLPS-00096
"Game of Life, The - DX Jinsei Game (Japan)",The Game of Life - DX Jinsei Game,ＤＸ人生ゲーム,SLPS-00155
"Game of Life, The - DX Jinsei Game (Japan)",,,SLPS-91025
"Game of Life, The - DX Jinsei Game II (Japan)",The Game of Life - DX Jinsei Game II,ＤＸ人生ゲームⅡ,SLPS-00918
"Game of Life, The - DX Jinsei Game II (Japan) (Rev 1)",The Game of Life - DX Jinsei Game II,ＤＸ人生ゲームⅡ,SLPS-00918
"Game of Life, The - DX Jinsei Game II (Japan) (Rev 1)",,,SLPS-91095
"Game of Life, The - DX Jinsei Game III (Japan)",,,SLPS-02469
"Game of Life, The - DX Jinsei Game III (Japan)",The Game of Life - DX Jinsei Game III,ＤＸ人生ゲームⅢ,SLPM-87098
"Game of Life, The - DX Jinsei Game IV (Japan)",The Game of Life - DX Jinsei Game IV,ＤＸ人生ゲームⅣ,SLPM-86963
"Game of Life, The - DX Jinsei Game V (Japan)",The Game of Life - DX Jinsei Game V,ＤＸ人生ゲームⅤ,SLPM-87187
"Game of Life, The (USA)",The Game of Life,,SLUS-00769
Game Soft o Tsukurou - Let's Be a Super Game Creator!! (Japan),Game Soft o Tsukurou - Let's Be a Super Game Creator!!,ゲームソフトをつくろう,SLPS-01607
Gamera 2000 (Japan) (Demo),Gamera 2000 (Demo),ガメラ２０００,SLPM-80093
"Gamera 2000 (Japan) (En,Ja)",Gamera 2000,ガメラ２０００,SLPS-00833
Ganbare Goemon - Kuru nara Koi! Ayashige Ikka no Kuroi Kage (Japan),Ganbare Goemon - Kuru nara Koi! Ayashige Ikka no Kuroi Kage,がんばれゴエモン　来るなら恋！綾繁一家の黒い影,SLPM-86155
Ganbare Goemon - Kuru nara Koi! Ayashige Ikka no Kuroi Kage (Japan),,,SLPM-86572
Ganbare Goemon - Ooedo Daikaiten (Japan),Ganbare Goemon - Ooedo Daikaiten,がんばれゴエモン　大江戸大回転,SLPM-86774
Ganbare Goemon - Ooedo Daikaiten (Japan),,,SLPM-86940
Ganbare Goemon - Ooedo Daikaiten (Japan),,,SLPM-87197
Ganbare Goemon - Uchuu Kaizoku Akogingu (Japan),Ganbare Goemon - Uchuu Kaizoku Akogingu,がんばれゴエモン　宇宙海賊アコギング,SLPS-00217
Ganbare Goemon - Uchuu Kaizoku Akogingu (Japan) (Rev 1),Ganbare Goemon - Uchuu Kaizoku Akogingu,がんばれゴエモン　宇宙海賊アコギング,SLPM-86030
Ganbare Morikawa-kun 2-gou (Japan),Ganbare Morikawa-kun 2-gou,がんばれ森川君２号,SCPS-10036
Ganbare Morikawa-kun 2-gou (Japan) (Genteiban),Ganbare Morikawa-kun 2-gou (Genteiban),がんばれ森川君２号,SCPS-10033
Ganbare! Nippon! Olympic 2000 (Japan),Ganbare! Nippon! Olympic 2000,がんばれ！ニッポン！オリンピック２０００,SLPM-86482
Gangway Monsters (Japan),Gangway Monsters,ギャングウェイ・モンスターズ,SLPS-01468
Ganso Family Mahjong (Japan),Ganso Family Mahjong,元祖ファミリーマージャン,SLPS-01373
Ganso Family Mahjong 2 (Japan),Ganso Family Mahjong 2,元祖ファミリーマージャン２,SLPS-02094
Garou Densetsu - Wild Ambition (Japan) (Demo),Garou Densetsu - Wild Ambition (Demo),餓狼伝説　～ワイルドアンビション～,SLPM-80446
"Garou Densetsu - Wild Ambition (Japan, Asia)",,,SLPM-86236
"Garou Densetsu - Wild Ambition (Japan, Asia)",Garou Densetsu - Wild Ambition,餓狼伝説　ワイルドアンビション,SCPS-45409
Gate Keepers (Japan) (Disc 1),Gate Keepers (Disc 1),ゲート・キーパーズ (DISC 1),SLPS-02246
Gate Keepers (Japan) (Disc 2),Gate Keepers (Disc 2),ゲート・キーパーズ (DISC 2),SLPS-02247
Gauntlet Legends (Europe),Gauntlet Legends,,SLES-02791
Gauntlet Legends (France),Gauntlet Legends,,SLES-02931
Gauntlet Legends (Germany),Gauntlet Legends,,SLES-02932
Gauntlet Legends (USA),Gauntlet Legends,,SLUS-00624
Gauntlet Legends (USA) (Demo),Gauntlet Legends (Demo),,SLUS-80624
Gear Fighter Dendoh (Japan),Gear Fighter Dendoh,ＧＥＡＲ戦士　電童,SLPS-03189
GeGeGe no Kitarou - Gyakushuu! Youma Daikessen (Japan),GeGeGe no Kitarou - Gyakushuu! Youma Daikessen,ゲゲゲの鬼太郎　逆襲！妖魔大血戦,SLPM-87286
GeGeGe no Kitarou - Gyakushuu! Youma Daikessen (Japan),,,SLPM-87342
GeGeGe no Kitarou (Japan),GeGeGe no Kitarou,ゲゲゲの鬼太郎,SLPS-00644
"Gekido - Urban Fighters (Europe) (En,Fr,De,Es,It)",Gekido - Urban Fighters,,SLES-01241
"Gekido - Urban Fighters (Europe) (En,Fr,De,Es,It)",Gekido - Urban Fighters,,SLES-01241
Gekido - Urban Fighters (USA),Gekido - Urban Fighters,,SLUS-00970
Geki-Oh - Shienryuu (Japan),Geki-Oh - Shienryuu,撃王　～紫炎龍～,SLPS-02056
Gekioh - Shooting King (Europe),Gekioh - Shooting King,,SLES-04004
Gekioh - Shooting King (USA),Gekioh - Shooting King,,SLUS-01498
Gekiretsu Pachinkers (Japan),Gekiretsu Pachinkers,激烈パチンカーズ,SLPS-00696
Gekisou Tomarunner (Japan),Gekisou Tomarunner,激走　トマランナー,SCPS-10087
Gekisou Tomarunner (Japan) (Demo),Gekisou Tomarunner (Demo),激走トマランナー,PCPX-96164
Gekisou!! Grand Racing - Total Drivin' (Japan),Gekisou!! Grand Racing - Total Drivin',激走！！ グランド・レーシング　－ＴＯＴＡＬ　ＤＲＩＶＩＮ´－,SLPS-01346
Gekitotsu Toma L'Arc - Tomarunner vs L'Arc-en-Ciel (Japan),Gekitotsu Toma L'Arc - Tomarunner vs L'Arc-en-Ciel,激突トマラルク　ＴＯＭＡＲＵＮＮＥＲ　ｖｓ　Ｌ＇Ａｒｃ～ｅｎ～Ｃｉｅｌ,SCPS-10134
Gekitotsu! Yonku Battle 4WD (Japan),Gekitotsu! Yonku Battle 4WD,激突！四駆バトル　４ＷＤ,SLPS-00926
Gekitou! Crush Gear Turbo - Comic Bom Bom Special Disc (Japan) (Demo),,,SLPM-84016
Gekitou! Crush Gear Turbo (Japan),Gekitou! Crush Gear Turbo,激闘！　クラッシュギアＴＵＲＢＯ,SLPS-03453
Gekka no Kishi - Ouryuu-sen (Japan),Gekka no Kishi - Ouryuu-sen,月下の棋士　～王竜戦～,SLPS-00421
Gen'ei Tougi - Shadow Struggle (Japan),Gen'ei Tougi - Shadow Struggle,幻影闘技　－ＳＨＡＤＯＷ　ＳＴＲＵＧＧＬＥ－,SLPS-00491
Genghis Khan - Aoki Ookami to Shiroki Mejika IV (Japan),Genghis Khan - Aoki Ookami to Shiroki Mejika IV,チンギスハーン・蒼き狼と白き牝鹿Ⅳ,SLPM-86175
Gensei Kyokou Seirei Kidoudan - Elemental Gearbolt (Japan),Gensei Kyokou Seirei Kidoudan - Elemental Gearbolt,幻世虚構 精霊機導弾 ＥＬＥＭＥＮＴＡＬ ＧＥＡＲＢＯＬＴ,SCPS-10038
Gensou Maden Saiyuuki - Haruka naru Nishi e (Japan),Gensou Maden Saiyuuki - Haruka naru Nishi e,幻想魔伝最遊記　～遥かなる西へ～,SLPM-86986
Gensou no Artemis (Japan),Gensou no Artemis,幻想のアルテミス,SLPS-02563
Gensou Suiko Gaiden Vol. 1 - Harmonia no Kenshi (Japan),Gensou Suiko Gaiden Vol. 1 - Harmonia no Kenshi,幻想水滸外伝Ｖｏｌ．１　～ハルモニアの剣士～,SLPM-86637
Gensou Suiko Gaiden Vol. 1 - Harmonia no Kenshi (Japan),,,SLPM-86883
Gensou Suiko Gaiden Vol. 1 - Harmonia no Kenshi (Japan),,,SLPM-87261
Gensou Suiko Gaiden Vol. 2 - Crystal Valley no Kettou (Japan),Gensou Suiko Gaiden Vol. 2 - Crystal Valley no Kettou,幻想水滸外伝　Ｖｏｌ．２　クリスタルバレーの決闘,SLPM-86663
Gensou Suiko Gaiden Vol. 2 - Crystal Valley no Kettou (Japan),,,SLPM-87262
Gensou Suikoden (Japan),,,SLPS-00097
Gensou Suikoden (Japan),Gensou Suikoden,幻想水滸伝,SLPM-87099
Gensou Suikoden (Japan) (PlayStation the Best),Gensou Suikoden (PlayStation the Best),幻想水滸伝,SLPM-86017
Gensou Suikoden II (Japan),Gensou Suikoden II,幻想水滸伝Ⅱ,SLPM-86168
Gensou Suikoden II (Japan) (Demo 1),Gensou Suikoden II (Demo),,SLPM-86116
Gensou Suikoden II (Japan) (Demo 2),Gensou Suikoden II (Demo 2),幻想水滸伝Ⅱ,SLPM-80347
Gensou Suikoden II (Japan) (Rev 1),Gensou Suikoden II,幻想水滸伝Ⅱ,SLPM-86389
Gensou Suikoden II (Japan) (Rev 1),Genso Suikoden II [PSOne Books],,SLPM-87100
"Gensou Suikoden II (Japan, Asia) (Demo) (Premium Package)",,,SLPM-86113
"Gensou Suikoden II (Japan, Asia) (Demo) (Premium Package)",Gensou Suikoden II (Demo),,SCPS-45319
Geom Cube (Japan),Geom Cube,ジオキューブ,SLPS-00007
Geom Cube (USA),Geom Cube,,SLUS-00024
Geometry Duel (Japan),Geometry Duel,ジオメトリーデュエル,SLPS-01575
Germany Speziale 11-99 (Germany),Germany Speziale 11-99,,SCED-02383
