redump_name,serial_1,serial_2,serial_3,serial_4,serial_5
"Star Wars - The Force Unleashed (Europe) (En,Fr,De,Es,It)",RVL-RSTP-EUR,,,,
Star Wars - The Force Unleashed (Japan),RVL-RSTJ-JPN,,,,
"Star Wars - The Force Unleashed (USA) (En,Fr)",RVL-RSTE-USA, RVL-RSTE-USA-B0,,,
Star Wars - The Force Unleashed II (Europe) (Beta) (2010-07-14),,,,,
"Star Wars - The Force Unleashed II (Europe) (En,Fr,De,Es,It)",RVL-SF2P-EUR-B0,,,,
"Star Wars - The Force Unleashed II (USA) (En,Fr,Es)",RVL-SFUE-USA-B0,,,,
"Step to the Beat (Europe) (En,Fr,De,Es,It)",RVL-RY6P-EUR-B0,,,,
"Story Hour - Adventures (Europe) (En,Fr,De,Es,It)",RVL-R3AP-EUR,,,,
"Story Hour - Adventures (USA) (En,Es)",RVL-R3AE-USA,,,,
"Story Hour - Fairy Tales (Europe) (En,Fr,De,Es,It)",RVL-R4FP-EUR,,,,
"Story Hour - Fairy Tales (USA) (En,Fr,Es)",RVL-R4FE-USA,,,,
"Storybook Workshop (USA) (En,Fr,Es)",RVL-R4VE-USA-B0,,,,
"Street Football (Europe) (En,Fr,It)",RVL-R8KP-EUR-B0,,,,
"Studio 100 Speeleiland, Het (Netherlands)",RVL-SPWH-HOL-B0,,,,
"Stunt Flyer - Hero of the Skies (Europe) (En,Fr,De,Es,It,Nl)",RVL-SSTP-EUR-B0,,,,
"Sudoku Ball - Detective (Europe) (En,Fr,De,Es,It,Nl)",RVL-R9SP-EUR,,,,
Sugoro Chronicle - Migite ni Ken o Hidarite ni Saikoro o (Japan),RVL-RDUJ-JPN,,,,
"Sukeban Shachou Rena Wii - Neko Shachou, Tsukaeru Shain Daiboshuu. (Japan)",RVL-R4YJ-JPN-B0,,,,
"Summer Athletics - The Ultimate Challenge (USA) (En,Fr,Es)",RVL-RU3E-USA, RVL-RU3E-USA-B0,,,
"Summer Athletics (Europe) (En,Fr,De,Es,It)",RVL-RUMP-EUR,,,,
"Summer Athletics (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-RUMP-EUR,,,,
"Summer Athletics 2009 (Europe) (En,Fr,De,Es,It)",RVL-R9MP-EUR-B0,,,,
"Summer Challenge - Athletics Tournament (Europe) (En,Fr,De,Es,It)",RVL-RE6P-EUR-B0,,,,
Summer Sports - Paradise Island (USA),RVL-RSUE-USA,,,,
Summer Sports 2 - Island Sports Party (USA),RVL-RI6E-USA-B0,,,,
"Summer Sports Party (Europe) (En,Fr,De,Es,It,Nl)",RVL-RI6P-EUR,,,,
"Summer Stars 2012 (Europe) (En,Fr,De,Es,It)",RVL-SSJP-EUR-B0,,,,
"Summer Stars 2012 (USA) (En,Fr,Es)",RVL-SSJE-USA-B0,,,,
Super Fruit Fall (Europe),RVL-RF4P-UKV,,,,
Super Fruit Fall (USA),RVL-RF4E-USA,,,,
"Super Karts (Australia) (En,Fr,De,Es,It) (Rev 1)",RVL-SN6P-EUR-B0,,,,
"Super Karts (Europe) (En,Fr,De,Es,It)",RVL-SN6P-EUR-B0,,,,
"Super Mario All-Stars (Europe, Australia)",RVL-SVMP-EUR-B0,,,,
Super Mario All-Stars (USA),RVL-SVME-USA-B0,,,,
Super Mario Collection (Japan),RVL-SVMJ-JPN-B0,,,,
Super Mario Collection (Korea),RVL-SVMK-KOR-B0,,,,
"Super Mario Galaxy (Europe, Australia) (En,Fr,De,Es,It)",RVL-RMGP-EUR, RVL-RMGP-EUR-1, RVL-RMGP-EUR-B0,,
Super Mario Galaxy (Japan),RVL-RMGJ-JPN,,,,
"Super Mario Galaxy (USA) (En,Fr,Es)",RVL-RMGE-USA, RVL-RMGE-USA-B0,,,
Super Mario Galaxy 2 (Asia),RVL-SB4W-CHT-B0,,,,
"Super Mario Galaxy 2 (Europe) (En,Fr,De,Es,It)",RVL-SB4P-EUR-B0,,,,
Super Mario Galaxy 2 (Japan),RVL-SB4J-JPN-B0,,,,
"Super Mario Galaxy 2 (USA) (En,Fr,Es)",RVL-SB4E-USA-B0,,,,
Super Mario Stadium - Family Baseball (Japan),RVL-RMBJ-JPN,,,,
Super Mario Wii - Galaxy Adventure (Korea),RVL-RMGK-KOR, RVL-RMGK-KOR-B0,,,
Super Mario Wii 2 - Galaxy Adventure Together (Korea),RVL-SB4K-KOR-B0,,,,
"Super Monkey Ball - Banana Blitz (Europe) (En,Fr,De,Es,It)",RVL-RSMP-EUR,,,,
Super Monkey Ball - Banana Blitz (USA),RVL-RSME-USA,,,,
"Super Monkey Ball - Step & Roll (Europe, Australia) (En,Fr,De,Es,It)",RVL-SMBP-EUR-B0,,,,
Super Monkey Ball - Step & Roll (USA),RVL-SMBE-USA-B0,,,,
Super Monkey Ball - Uki Uki Party Daishuugou (Japan),RVL-RSMJ-JPN,,,,
Super Monkey Ball Athletic (Japan),RVL-SMBJ-JPN-B0,,,,
"Super Paper Mario (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-R8PP-EUR, RVL-R8PP-EUR-B0,,,
"Super Paper Mario (Europe, Australia) (En,Fr,De,Es,It)",RVL-R8PP-EUR,,,,
Super Paper Mario (Japan),RVL-R8PJ-JPN,,,,
Super Paper Mario (Japan) (Rev 1),RVL-R8PJ-JPN,,,,
Super Paper Mario (Korea),RVL-R8PK-KOR,,,,
Super Paper Mario (USA),RVL-R8PE-USA,,,,
Super Paper Mario (USA) (Rev 1),RVL-R8PE-USA,,,,
Super Paper Mario (USA) (Rev 2),RVL-R8PE-USA, RVL-R8PE-USA-B0,,,
"Super PickUps (USA) (En,Fr,Es)",RVL-RQUE-USA-B0,,,,
Super Robot Taisen Neo (Japan),RVL-RRWJ-JPN-B0,,,,
Super Sentai Battle - Ranger Cross (Japan),RVL-SRJJ-JPN-B0,,,,
"Super Smash Bros. Brawl (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-RSBP-EUR, RVL-RSBP-EUR-1, RVL-RSBP-EUR-E0,,
"Super Smash Bros. Brawl (Europe, Australia) (En,Fr,De,Es,It)",RVL-RSBP-EUR,,,,
Super Smash Bros. Brawl (USA) (Rev 1),RVL-RSBE-USA,,,,
Super Smash Bros. Brawl (USA) (Rev 2),RVL-RSBE-USA-2, RVL-RSBE-USA-E0,,,
"Super Sonic Racer (USA) (En,Fr,Es)",RVL-SRSE-USA-B0,,,,
Super Swing Golf (Europe),RVL-R2PP-EUR-B0,,,,
Super Swing Golf (USA),RVL-RPYE-USA,,,,
Super Swing Golf Season 2 (USA),RVL-R2PE-USA,,,,
"Super Truck Racer (Europe) (En,Fr,De,Es,It)",RVL-SN7P-EUR-B0,,,,
"Supersonic Racer (Europe) (En,Fr,Es)",RVL-SRSP-EUR-B0,,,,
Supervivientes (Spain),RVL-RV7S-ESP,,,,
"Surf's Up (Europe) (En,Fr,De,Es,It)",RVL-RXUX-EUU,,,,
"Surf's Up (Europe) (En,Fr,Es)",RVL-RXUP-EUR,,,,
"Surf's Up (USA) (En,Fr,Es)",RVL-RXUE-USA,,,,
Survival Kids Wii (Japan),RVL-RKZJ-JPN,,,,
"Survivor (Europe, Australia) (En,Sv,No,Da)",RVL-RLNP-UKV-B0,,,,
Survivor (USA),RVL-RLNE-USA-B0,,,,
Suzumiya Haruhi no Gekidou (Japan),RVL-RHHJ-JPN,,,,
Suzumiya Haruhi no Heiretsu (Japan),RVL-R44J-JPN,,,,
Swing Golf Pangya (Japan),RVL-RPYJ-JPN,,,,
Swing Golf Pangya 2nd Shot! (Japan),RVL-R2PJ-JPN,,,,
Swing Golf Pangya 2nd Shot! (Korea),RVL-R2PK-KOR,,,,
Swords (USA),RVL-SSZE-USA-B0,,,,
Tabemon (Japan),RVL-RQCJ-JPN-B0,,,,
"Table Football (Europe) (En,Fr,De,Es,It)",RVL-R4BP-EUR,,,,
Taiko no Tatsujin Wii - Chou Goukaban (Japan),RVL-S5KJ-JPN-B0,,,,
Taiko no Tatsujin Wii - Dodoon to 2-daime! (Japan),RVL-S2TJ-JPN-B0,,,,
Taiko no Tatsujin Wii - Ketteiban (Japan),RVL-STJJ-JPN-B0,,,,
Taiko no Tatsujin Wii - Minna de Party 3-daime! (Japan),RVL-S3TJ-JPN-B0,,,,
Taiko no Tatsujin Wii (Japan),RVL-R2JJ-JPN,,,,
Takarajima Z - Barbaros no Hihou (Japan),RVL-RTZJ-JPN,,,,
Takarajima Z - Barbaros no Hihou (Japan) (Taikenban),RVL-DTZJ-JPN,,,,
Takt of Magic (Japan),RVL-ROSJ-JPN,,,,
Takumi Restaurant wa Daihanjou! (Japan),RVL-R8FJ-JPN-B0,,,,
"Tale of Despereaux, The (Europe) (En,Es)",RVL-RXRX-EUU,,,,
"Tale of Despereaux, The (USA) (En,Fr)",RVL-RXRE-USA,,,,
Tales of Graces (Japan),RVL-STGJ-JPN-B0,,,,
Tales of Graces (Japan) (Rev 2),RVL-STGJ-JPN-B1,,,,
"Tales of Symphonia - Dawn of the New World (Europe) (En,Fr,De,Es,It)",RVL-RT4P-EUR-B0,,,,
Tales of Symphonia - Dawn of the New World (USA),RVL-RT4E-USA,,,,
Tales of Symphonia - Ratatosk no Kishi (Japan),RVL-RT4J-JPN,,,,
Tales of Symphonia - Ratatosk no Kishi (Japan) (Rev 1),RVL-RT4J-JPN-B0,,,,
"Tamagotchi - Party On! (Europe) (En,Fr,De,Es,It)",RVL-RDTP-EUR,,,,
Tamagotchi - Party On! (USA),RVL-RDTE-USA,,,,
Tamagotchi no Furi Furi Kagekidan! (Japan),RVL-RTTJ-JPN,,,,
Tamagotchi no Pika Pika Daitouryou! (Japan),RVL-RDTJ-JPN,,,,
Tama-Run (Japan),RVL-RMMJ-JPN,,,,
Target - Terror (USA),RVL-RGDE-USA,,,,
Tataite Hazumu - Super Smash Ball Plus (Japan) (Rev 2),RVL-R22J-JPN-B0,,,,
Tatsunoko vs. Capcom - Cross Generation of Heroes (Japan) (Rev 1),RVL-RF7J-JPN,,,,
Tatsunoko vs. Capcom - Ultimate All-Stars (Europe),RVL-STKP-UKV-B0,,,,
Tatsunoko vs. Capcom - Ultimate All-Stars (Japan),RVL-STKJ-JPN-B0,,,,
Tatsunoko vs. Capcom - Ultimate All-Stars (USA),RVL-STKE-USA-B0,,,,
Tauneuro Nolleogayo - Dongmurui Sup (Korea) (Rev 1),RVL-RUUK-KOR-B0,,,,
"Team Elimination Games (USA) (En,Fr,Es)",RVL-R7ZE-USA-B0,,,,
"Teenage Mutant Ninja Turtles - Smash-Up (Europe) (En,Fr,De,Es,It)",RVL-R2TP-EUR-B0,,,,
"Teenage Mutant Ninja Turtles - Smash-Up (USA) (En,Fr,De,Es,It)",RVL-R2TE-USA-B0,,,,
"Tele 7 Jeux - Mots Croises ~ Cruciverba per Wii (Europe) (Fr,It)",RVL-RXVX-EUR,,,,
Tele 7 Jeux - Mots Fleches (France),RVL-RJ7F-FRA,,,,
Tele Shibai Wii (Japan),RVL-R4VJ-JPN,,,,
Telly Addicts (Europe),RVL-RBCP-UKV,,,,
"Ten Pin Alley 2 (USA) (En,Fr,Es)",RVL-RLEE-USA,,,,
"Tenchu - Shadow Assassins (Europe) (En,Fr,De,Es,It)",RVL-RTNP-EUR, RVL-RTNP-UKV,,,
"Tenchu - Shadow Assassins (USA) (En,Fr,Es)",RVL-RTNE-USA,,,,
Tenchu 4 (Japan),RVL-RTNJ-JPN,,,,
Tenkuu no Kishi Rodea (Japan),RVL-SROJ-JPN-B0,,,,
Teolsil Kirby Iyagi (Korea),RVL-RK5K-KOR-B0,,,,
"Tetris Party Deluxe (Europe) (En,Fr,De,Es,It,Nl)",RVL-STEP-EUR-B0,,,,
"Tetris Party Deluxe (USA) (En,Fr,Es)",RVL-STEE-USA-B0,,,,
Tetris Party Premium (Japan),RVL-STEJ-JPN-B1,,,,
"Think - Logic Trainer (Europe) (En,De,Es)",RVL-RJ9X-EUU-B0,,,,
"Think - Logik Trainer (Germany) (En,De)",RVL-RJ9P-EUR,,,,
Think - Train Je Brein (Netherlands),RVL-RJ9H-HOL-B0,,,,
Think Logic Trainer (USA),RVL-RJ9E-USA-B0,,,,
ThinkSMART - Family! (USA) (Rev 1),RVL-RJ9E-USA-B1,,,,
"Thomas & Friends - Hero of the Rails (Scandinavia) (Sv,No,Da)",RVL-ST4X-SCN-B0,,,,
Thomas & Friends - Hero of the Rails (UK),RVL-ST4P-UKV-B0,,,,
"Thor - God of Thunder (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-STHP-EUR-B0,,,,
"Thor - God of Thunder (USA) (En,Fr,Es)",RVL-STHE-USA-B0,,,,
"Thrillville - Off the Rails (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-RTVP-EUR,,,,
Thrillville - Off the Rails (USA),RVL-RTVE-USA,,,,
Tierbabys - Mein kleiner Welpe (Germany),RVL-RPTD-NOE,,,,
"Tierliebe - Gross Geschrieben ~ Veterinario - Cuccioli in Pericolo (Europe) (De,It)",RVL-RVTX-EUU,,,,
Tiger Woods PGA Tour 07 (Europe),RVL-RT7P-UKV,,,,
Tiger Woods PGA Tour 07 (France),RVL-RT7F-FRA,,,,
Tiger Woods PGA Tour 07 (USA),RVL-RT7E-USA,,,,
Tiger Woods PGA Tour 07 (USA) (Beta) (2007-01-17),,,,,
"Tiger Woods PGA Tour 08 (Europe) (En,Fr)",RVL-RT8P-EUR,,,,
Tiger Woods PGA Tour 08 (Japan),RVL-RT8J-JPN,,,,
Tiger Woods PGA Tour 08 (Korea),RVL-RT8K-KOR,,,,
Tiger Woods PGA Tour 08 (USA) (Beta) (2007-07-11),,,,,
"Tiger Woods PGA Tour 08 (USA) (En,Fr)",RVL-RT8E-USA,,,,
Tiger Woods PGA Tour 09 - All-Play (Europe),RVL-R9TP-UKV,,,,
Tiger Woods PGA Tour 09 - All-Play (Japan),RVL-R9TJ-JPN-B0,,,,
Tiger Woods PGA Tour 09 - All-Play (Korea),RVL-R9TK-KOR,,,,
Tiger Woods PGA Tour 09 - All-Play (USA),RVL-R9TE-USA,,,,
Tiger Woods PGA Tour 10 (Europe),RVL-R9OP-UKV,,,,
Tiger Woods PGA Tour 10 (Korea),RVL-R9OK-KOR,,,,
Tiger Woods PGA Tour 10 (USA) (Rev 1),RVL-R9OE-USA,,,,
"Tiger Woods PGA Tour 11 (Europe, Australia)",RVL-STWP-UKV-B0,,,,
Tiger Woods PGA Tour 11 (USA),RVL-STWE-USA-B0,,,,
Tiger Woods PGA Tour 12 (Europe),RVL-STXP-UKV-B0,,,,
Tiger Woods PGA Tour 12 (USA),RVL-STXE-USA-B0,,,,
"Titanic Mystery (Europe) (En,Fr,De,Nl) (Rev 1)",RVL-STMP-EUR-B0,,,,
Titanic Mystery (USA),RVL-STME-USA-B0,,,,
Titeuf - Le Film (France),RVL-STIF-FRA-B0,,,,
"TMNT (Europe, Australia) (En,Fr,De,Es,It)",RVL-RTMP-EUR,,,,
"TMNT (USA) (En,Fr,Es)",RVL-RTME-USA,,,,
"TNA Impact! Total Nonstop Action Wrestling (Europe) (En,Fr,De,Es,It)",RVL-RTWP-EUR,,,,
"TNA Impact! Total Nonstop Action Wrestling (USA) (En,Fr)",RVL-RTWE-USA,,,,
Tokyo Friend Park II - Ketteiban - Minna de Chousen! Taikan Attraction! (Japan),RVL-R89J-JPN-B0,,,,
"Tom Clancy's Ghost Recon (Europe) (En,Fr,De,Es,It)",RVL-SGHP-EUR-B0,,,,
"Tom Clancy's Ghost Recon (USA) (En,Fr,Es)",RVL-SGHE-USA-B0,,,,
"Tom Clancy's H.A.W.X. 2 (Europe, Australia) (En,Fr,De,Es,It)",RVL-RTAP-EUR-B0,,,,
"Tom Clancy's H.A.W.X. 2 (USA) (En,Fr,Es)",RVL-RTAE-USA-B0,,,,
"Tom Clancy's Splinter Cell - Double Agent (Europe) (En,Fr,De,Es,It)",RVL-RTCP-EUR, RVL-RTCP-EUR-01,,,
"Tom Clancy's Splinter Cell - Double Agent (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-RTCP-EUR-B0,,,,
"Tom Clancy's Splinter Cell - Double Agent (USA) (En,Fr,Es)",RVL-RTCE-USA,,,,
"Tomb Raider - Underworld (Europe) (En,Fr,De,Es,It)",RVL-RH8P-EUR,,,,
Tomb Raider - Underworld (Japan),RVL-RH8J-JPN,,,,
"Tomb Raider - Underworld (USA) (En,Fr,Es)",RVL-RH8E-USA,,,,
"Tony Hawk - Ride (Europe) (En,De,Es,It)",RVL-RX5P-EUR-B0,,,,
Tony Hawk - Ride (USA),RVL-RX5E-USA-B0,,,,
"Tony Hawk - Shred (Europe) (En,Fr,De,Es,It)",RVL-STYP-EUR-B0,,,,
"Tony Hawk - Shred (USA) (En,Fr,Es)",RVL-STYE-USA-B0,,,,
"Tony Hawk's Downhill Jam (Europe) (En,Fr,De,Es,It)",RVL-RTHP-EUR,,,,
Tony Hawk's Downhill Jam (USA),RVL-RTHE-USA,,,,
"Tony Hawk's Proving Ground (Europe) (En,Fr,De,Es,It)",RVL-RT9P-EUR,,,,
Tony Hawk's Proving Ground (USA),RVL-RT9E-USA,,,,
Top Model (Europe),RVL-R6MX-UKV-B0,,,,
"Top Model Academy (Europe) (En,Fr,Es,It)",RVL-RYLP-EUR-B0,,,,
Top Shot Arcade (USA),RVL-ST9E-USA-B0,,,,
Top Shot Dinosaur Hunter (USA),RVL-R8XZ-USA-B0,,,,
"Top Spin 3 (Europe) (En,Fr,De,Es,It)",RVL-R3TP-EUR, RVL-R3TP-EUR-1, RVL-R3TP-EUR-B0,,
Top Spin 3 (Japan),RVL-R3TJ-JPN,,,,
"Top Spin 3 (USA) (En,Fr,Es)",RVL-R3TE-USA,,,,
"Top Spin 4 (Europe) (En,Fr,De,Es,It)",RVL-R28P-EUR-B0,,,,
"Top Spin 4 (USA) (En,Fr,Es)",RVL-R28E-USA-B0,,,,
Top Trumps - Doctor Who (UK),RVL-RWHP-UKV,,,,
"Top Trumps Adventures (Europe) (En,Fr,De,Es,It)",RVL-RTPP-EUR,,,,
"Tornado Outbreak (Europe) (En,Fr,De,Es,It)",RVL-R6TP-EUR-B0,,,,
"Tornado Outbreak (USA) (En,Fr,Es)",RVL-R6TE-USA-B0,,,,
"Totally Spies! Totally Party (Europe) (En,Fr,De,Es,It,Nl)",RVL-RTSP-EUR,,,,
"Totally Spies! Totally Party (USA) (En,Fr,Es)",RVL-RTSE-USA,,,,
Totsugeki!! Famicom Wars VS (Japan),RVL-RBWJ-JPN,,,,
"Tournament of Legends (Europe) (En,Fr,De,Es,It)",RVL-SGAP-EUR-B0,,,,
Tournament of Legends (USA),RVL-SGAE-USA-B0,,,,
Tournament Pool (USA),RVL-R8TE-USA,,,,
"Tournoi des Celebrites, Le (France)",RVL-REAF-FRA,,,,
Toushinden (Japan) (Rev 1),RVL-RO4J-JPN-B0,,,,
"TrackMania - Build to Race (USA) (En,Fr,Es)",RVL-R6RE-USA-B0,,,,
"TrackMania (Europe) (En,Fr,De,Es,It)",RVL-R6RP-EUR-B0,,,,
"Transformers - Cybertron Adventures (Europe) (En,Fr,De,Es,It)",RVL-ST5P-EUR-B0,,,,
"Transformers - Cybertron Adventures (USA) (En,Fr)",RVL-ST5E-USA-B0,,,,
"Transformers - Dark of the Moon - Stealth Force Edition (Europe) (En,Fr,De,Es,It)",RVL-STZP-EUR-B0,,,,
"Transformers - Dark of the Moon - Stealth Force Edition (USA) (En,Fr)",RVL-STZE-USA-B0,,,,
"Transformers - Revenge of the Fallen (Europe) (En,Fr,De,Es,It)",RVL-RXIP-EUR,,,,
"Transformers - Revenge of the Fallen (USA) (En,Fr)",RVL-RXIE-USA-B0,,,,
Transformers - The Game (Europe),RVL-RTFP-UKV,,,,
"Transformers - The Game (Europe) (De,It)",RVL-RTFX-EUR,,,,
"Transformers - The Game (Europe) (Fr,Es)",RVL-RTFY-EUU,,,,
Transformers - The Game (Japan),RVL-RTFJ-JPN,,,,
Transformers - The Game (Korea),RVL-RTFK-KOR,,,,
Transformers - The Game (USA),RVL-RTFE-USA,,,,
"Transformers - Ultimate Battle Edition (Europe) (En,Fr,De,Es,It)",RVL-S7EP-EUR-B0,,,,
"Transformers - Ultimate Battle Edition (USA) (En,Fr)",RVL-S7EE-USA-B0,,,,
"Transformers Prime - The Game (Europe) (En,Fr,De,Es,It,Nl,Sv)",RVL-STFP-EUR-B0,,,,
"Transformers Prime - The Game (USA) (En,Fr)",RVL-STFE-USA-B0,,,,
"Trauma Center - New Blood (Europe, Australia) (En,Fr,De,Es,It)",RVL-RK2P-EUR,,,,
"Trauma Center - New Blood (USA) (En,Ja)",RVL-RK2E-USA,,,,
"Trauma Center - New Blood (USA) (En,Ja) (Beta) (2007-10-02)",,,,,
"Trauma Center - Second Opinion (Europe) (En,Fr,De,Es,It)",RVL-RKDP-EUR,,,,
Trauma Center - Second Opinion (USA),RVL-RKDE-USA,,,,
Trauma Team (USA),RVL-SK3E-USA-B0,,,,
Triple Crown Championship Snowboarding (USA),RVL-S3CE-USA-B0,,,,
"Trivial Pursuit - Bet You Know It (Europe) (En,Fr,De)",RVL-S7BP-EUR-B0,,,,
"Trivial Pursuit - Bet You Know It (USA) (En,Fr)",RVL-S7BE-USA-B0,,,,
"Trivial Pursuit (Europe) (En,Fr,De,Es,It)",RVL-RYQP-EUR-B0,,,,
"Trivial Pursuit (Scandinavia) (Sv,No,Da,Fi)",RVL-RYQX-SCN-B0,,,,
"Trivial Pursuit (USA) (En,Fr)",RVL-RYQE-USA,,,,
"Truck Racer (Europe) (En,Fr,De,Es,It)",RVL-RIKP-EUR-B0,,,,
"Truck Racer (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-RIKP-EUR-B0,,,,
Truck Racer (USA),RVL-RIKE-USA-B0,,,,
"Truth or Lies (Europe) (En,De)",RVL-STLP-EUR-B0,,,,
Truth or Lies (USA),RVL-STLE-USA-B0,,,,
Tsumi to Batsu - Sora no Koukeisha (Japan),RVL-R2VJ-JPN-B0,,,,
"Turbo Trainz (Europe) (En,Fr,De,Es,It)",RVL-STUP-EUR-B0,,,,
"TV Show King Party (Europe) (En,Fr,De,Es,It,Nl)",RVL-RXKP-EUR,,,,
"TV Show King Party (USA) (En,Fr,Es)",RVL-RXKE-USA,,,,
TV Total Events (Germany),RVL-STVD-NOE-B0,,,,
"Twin Strike - Operation Thunder (Europe) (En,Fr,De,Es,It)",RVL-ROTP-EUR-B0,,,,
"Twin Strike - Operation Thunder (USA) (En,Fr,Es)",RVL-ROTE-USA,,,,
Twinkle Queen (Japan),RVL-S3RJ-JPN-B0,,,,
Uchi Tsuri! Sega Bass Fishing (Japan),RVL-RBTJ-JPN,,,,
"uDraw Studio - Instant Artist (Europe, Australia) (En,Fr,De,Es,It,Nl)",RVL-SUUP-EUR-B0,,,,
"uDraw Studio - Instant Artist (USA) (En,Fr,Es)",RVL-SUUE-USA-B0,,,,
"uDraw Studio (Europe) (En,Fr,De,Es,It,Nl,Pt)",RVL-SUWP-EUR-B1,,,,
"uDraw Studio (USA) (En,Fr,Es)",RVL-SUWE-USA-B0,,,,
"UFC Personal Trainer - The Ultimate Fitness System (Europe) (En,Fr,De,Es,Nl)",RVL-SU4P-EUR-B0,,,,
"UFC Personal Trainer - The Ultimate Fitness System (USA) (En,Fr,Es)",RVL-SU4E-USA-B0,,,,
"Ultimate Band (Europe) (En,Fr,De,Es,It,Nl)",RVL-RULP-EUR,,,,
Ultimate Band (Russia),RVL-RULR-RUS,,,,
"Ultimate Band (USA) (En,Fr,Es)",RVL-RULE-USA,,,,
"Ultimate Battle of the Sexes, The - Quiz & Play! (Europe) (En,Fr,De,Nl)",RVL-SQTP-EUR-B0,,,,
"Ultimate Battle of the Sexes, The (Europe) (En,De)",RVL-SDDP-EUU-B0,,,,
"Ultimate Board Game Collection (Europe) (En,Fr,De,Es,It)",RVL-RUBP-EUR,,,,
Ultimate Board Game Collection (USA),RVL-RUBE-USA,,,,
"Ultimate Duck Hunting - Hunting & Retrieving Ducks (USA) (En,Fr,Es)",RVL-RS2E-USA,,,,
"Ultimate Duck Hunting - Hunting & Retrieving Ducks (USA) (En,Fr,Es) (Rev 1)",RVL-RS2E-USA-B0,,,,
Ultimate I Spy (Europe),RVL-RUZP-UKV-B0,,,,
Ultimate I Spy (USA),RVL-RUZE-USA-B0,,,,
Ultimate Party Challenge (USA),RVL-RR3E-USA-B0,,,,
"Ultimate Red Ball Challenge, The (Europe)",RVL-R94X-UKV-B0,,,,
"Ultimate Red Ball Challenge, The (Europe) (En,Fr,Nl)",RVL-R94P-EUR-B0,,,,
Ultimate Shooting Collection (USA),RVL-RKAE-USA,,,,
"Urban Extreme - Street Rage (Europe) (En,Fr,De,Es,It,Nl)",RVL-RUXX-EUR-1,,,,
"U-Sing - Girls Night (Europe) (En,Fr,De,Nl)",RVL-SUSP-EUR-B0,,,,
U-Sing - Johnny Hallyday (France),RVL-SUSF-FRA-B0,,,,
"U-Sing (Europe) (En,Nl) (Rev 1)",RVL-R58P-EUR-B0,,,,
"U-Sing (Europe) (En,Nl) (Rev 2)",RVL-R58P-EUR-B0,,,,
U-Sing (France),RVL-R58F-FRA-B0,,,,
U-Sing (France) (Rev 1),RVL-R58F-FRA-B0,,,,
U-Sing (Germany) (Rev 1),RVL-R58D-NOE-B0,,,,
U-Sing (Italy) (Rev 1),RVL-R58I-ITA-B0,,,,
U-Sing (Spain) (Rev 1),RVL-R58S-ESP-B0,,,,
U-Sing (Spain) (Rev 2),RVL-R58S-ESP-B0,,,,
U-Sing 2 - Australian Edition (Australia),RVL-SU3U-AUS-B0,,,,
U-Sing 2 (Europe),RVL-SU3P-UKV-B0,,,,
U-Sing 2 (France),RVL-SU3F-FRA-B0,,,,
U-Sing 2 (Germany),RVL-SU3D-NOE-B0,,,,
U-Sing 2 (Netherlands),RVL-SU3H-HOL-B0,,,,
U-Sing 2 (Spain),RVL-SU3S-ESP-B0,,,,
"Vacation Isle - Beach Party (Europe) (En,Fr,De,Es,It)",RVL-R7VP-EUR-B0,,,,
"Vacation Isle - Beach Party (USA) (En,Fr,Es)",RVL-R7VE-USA-B0,,,,
"Vacation Sports (USA) (En,Fr,Es)",RVL-R8SE-USA,,,,
Valhalla Knights - Eldar Saga (Japan) (Rev 1),RVL-RVKJ-JPN-B0,,,,
Valhalla Knights - Eldar Saga (Korea),RVL-RVKK-KOR-B0,,,,
Valhalla Knights - Eldar Saga (USA),RVL-RVKE-USA-B0,,,,
"Vegas Party (Europe) (En,Fr,De,Es,It)",RVL-SVPP-EUR-B0,,,,
"Vegas Party (USA) (En,Fr,Es)",RVL-SVPE-USA-B0,,,,
Veggy World (USA),RVL-SVWE-USA-B0,,,,
"Vertigo (Europe) (En,Fr,De,Es,It)",RVL-RVOP-EUR,,,,
"Vertigo (USA) (En,Fr,Es)",RVL-RVOE-USA-B0,,,,
Victorious Boxers - Revolution (USA),RVL-RHIE-USA,,,,
Victorious Boxers Challenge (Europe),RVL-RHIP-UKV,,,,
"Virtua Tennis 2009 (Europe) (En,Fr,De,Es,It,Nl)",RVL-RVUP-EUR,,,,
"Virtua Tennis 2009 (USA) (En,Fr,Es)",RVL-RVUE-USA-B0,,,,
"Virtua Tennis 4 (Europe) (En,Fr,De,Es,It)",RVL-SV4P-EUR-B0,,,,
"Virtua Tennis 4 (USA) (En,Fr,Es)",RVL-SV4E-USA-B0,,,,
"Voice of Germany, The - I Want You (Germany)",RVL-S32D-EUZ-B0,,,,
"Voice of Germany, The - Volume 2 (Germany) (En,De)",RVL-SV5P-EUR-B0,,,,
"Voice of Germany, The (Germany) (En,De)",RVL-SVUP-EUR-B0,,,,
"Voice, The - I Want You (USA)",RVL-SQWE-USA-B0,,,,
